elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
-0.1427156668001987,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,0.2339181848012887,-0.07633777287735392,1
-0.04639453863392529,2.760416300252405,3.4610530313931838,-0.10519180373379403,0.04777438097044453,-0.07633777287735392,1
-0.1427156668001987,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,0.08161870893968892,-0.07633777287735392,1
-0.1427156668001987,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,-0.002992110983422058,-0.07633777287735392,0
-0.3353579231327455,-2.859004034819922,-3.593232615447706,-0.1102565414706245,-0.002992110983422058,-1.5441894699044043,0
-0.5103071738261685,-2.859004034819922,-3.593232615447706,-0.1102565414706245,-0.002992110983422058,-1.5441894699044043,0
-0.1427156668001987,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,0.13238520089355552,-0.07633777287735392,1
0.049926589532348103,2.760416300252405,3.4610530313931838,-0.1102565414706245,0.13238520089355552,1.3915139241496963,1
-0.04639453863392529,2.760416300252405,3.4610530313931838,-0.10519180373379403,0.1662295288627999,-0.07633777287735392,0
-0.3397905419470292,-2.859004034819922,-3.593232615447706,-0.1102565414706245,0.2339181848012887,-0.07633777287735392,1
-0.1427156668001987,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,0.013930053001200138,-0.07633777287735392,0
-0.3353579231327455,-2.859004034819922,-3.593232615447706,-0.1102565414706245,0.013930053001200138,-1.5441894699044043,0
-0.13809941474004592,-1.4541489510518404,-1.8296612037374833,-0.12038601694428544,0.1831516928474221,-0.07633777287735392,0
-0.3311668429094085,-1.9224339789745342,-2.417518340974224,-0.12038601694428544,0.1831516928474221,-1.5441894699044043,0
-0.138283047985915,-1.4541489510518404,-1.8296612037374833,-0.12038601694428544,0.11546303690893332,-0.07633777287735392,0
-0.14311966600092077,-0.04929386728375845,-0.06608979202726098,-0.1102565414706245,0.2508403487859109,-0.07633777287735392,1
-0.1469279196596294,-0.7517214091677993,-0.947875497882372,-0.10012706599696354,0.08161870893968892,-0.07633777287735392,0
-0.33918221369099366,-1.173177934298224,-1.476946921395439,-0.10012706599696354,0.08161870893968892,-1.5441894699044043,0
-0.041778286573772506,1.3555612164843234,1.6974816196829614,-0.10519180373379403,0.1831516928474221,-0.07633777287735392,0
-0.24371000887039654,-0.5175788952064522,-0.6539469292640016,-0.10519180373379403,0.1831516928474221,-1.5441894699044043,0
0.04955980003264932,0.8872761885616294,1.1096244824462205,-0.1102565414706245,0.2508403487859109,1.3915139241496963,1
-0.24346679669404162,-1.9224339789745342,-2.417518340974224,-0.1254507546811159,0.013930053001200138,-0.07633777287735392,1
-0.04155218887162321,1.3555612164843234,1.6974816196829614,-0.1254507546811159,0.013930053001200138,1.3915139241496963,1
-0.14619069323472714,-0.04929386728375845,-0.06608979202726098,-0.10012706599696354,0.11546303690893332,-0.07633777287735392,0
-0.3385128880991331,-0.5309584674328149,-0.6707428474707657,-0.10012706599696354,0.11546303690893332,-1.5441894699044043,0
-0.5131740470632165,-0.8687926661484725,-1.094839782191557,-0.10012706599696354,0.11546303690893332,-1.5441894699044043,0
0.48747130291958024,1.957641966670644,2.4532979389873426,-0.09506232826013307,0.2508403487859109,1.3915139241496963,1
0.14177982566011937,1.6365322332379395,2.050195902025006,-0.1254507546811159,0.013930053001200138,1.3915139241496963,1
-0.23401545076416833,-0.04929386728375845,-0.06608979202726098,-0.11532127920745497,-0.002992110983422058,-0.07633777287735392,1
-0.03296951037114565,0.512648166223474,0.6393387726568276,-0.11532127920745497,-0.002992110983422058,1.3915139241496963,1
0.14957401741629103,0.8872761885616294,1.1096244824462205,-0.11532127920745497,-0.002992110983422058,1.3915139241496963,1
0.07724237159274096,0.6531336746002825,0.8156959138278501,-0.12038601694428544,0.030852216985822335,-0.07633777287735392,1
0.2497000980830429,0.8872761885616294,1.1096244824462205,-0.12038601694428544,0.030852216985822335,1.3915139241496963,1
-0.05524104145348721,-0.04929386728375845,-0.06608979202726098,-0.11532127920745497,-0.15529158684502184,-0.07633777287735392,1
0.12934919816844417,1.3555612164843234,1.6974816196829614,-0.11532127920745497,-0.15529158684502184,1.3915139241496963,1
-0.04698658740032738,1.1548676330888832,1.4455428465815012,-0.13558023015477688,0.11546303690893332,-0.07633777287735392,0
0.05049143083232411,1.7067749874263436,2.138374472610517,-0.0697386395759807,0.2169960208166665,-0.07633777287735392,1
