elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
19.98201787925518,0.0999999999999999,0.0555555555555555,0.0555555555555555,9,362,0.0,0.6,0.5
20.429462427817725,0.1999999999999999,0.1777777777777778,0.1777777777777778,-1,704,0.0,0.75,0.4
15.080807327129378,0.5,0.5,0.5,-1,-1,0.0,0.5,0.0
-31.6959927372252,0.0,0.2,0.35,17,-714,0.0,0.4545454545454545,0.0
-35.06282520638456,-0.3,-0.0999999999999999,-0.0999999999999999,-10,-1,0.0,0.5,0.5
-16.004010383857803,-0.5,-0.5,-0.5,-1,0,0.0,0.0,0.5
-116.0595792297488,-0.3999999999999999,-0.3999999999999999,-0.35,11,0,0.0,0.5,0.8
-66.14764291737174,-0.8,-0.7,-0.6363636363636364,-10,0,0.0,0.0,0.6
132.7248184185191,0.4,0.6,0.6363636363636364,7,0,0.0,0.8,0.0
32.02986395210314,0.5,0.5,0.5,0,0,0.0,0.5,0.5
108.28912719262144,0.4,0.6,0.6363636363636364,6,0,0.0,0.6,0.0
-130.6262235037252,-0.4,-0.6,-0.6666666666666666,-6,0,-0.5,0.0,0.6666666666666666
-61.08813354592735,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,0,-0.5,0.0,0.5
63.17199197975242,-0.2,0.0999999999999999,0.2653846153846154,-9,-1,-0.5,0.6666666666666666,0.2222222222222222
-77.56688787757844,-0.4666666666666667,-0.3666666666666666,-0.3333333333333333,-9,0,-0.5,0.5,0.6666666666666666
-142.48355885798014,-0.3999999999999999,-0.4571428571428571,-0.5238095238095237,-5,-1,-0.5,0.3333333333333333,0.5
132.35843896279812,0.8,0.8,0.6923076923076923,9,0,0.5,0.6666666666666666,0.0
57.69963071462735,0.5,0.5,0.5,0,0,0.5,0.6666666666666666,0.3333333333333333
41.65583383613375,0.1999999999999999,0.0,-0.0857142857142857,9,1,0.5,0.7142857142857143,1.0
-52.62028778013132,-0.3999999999999999,-0.275,-0.275,-15,0,-0.5,0.25,0.3
-70.34280480977009,-0.6000000000000001,-0.4666666666666666,-0.4666666666666666,-1,0,-0.5,0.0,0.5
84.01249297791855,0.6000000000000001,0.1999999999999999,0.1208791208791209,-1,0,0.5,0.8333333333333334,0.5714285714285714
45.83158187910863,0.4,0.3333333333333333,0.3333333333333333,1,-1,0.5,0.5,0.0
-140.0390698010517,-0.4,-0.2999999999999999,-0.3142857142857143,10,0,-0.5,0.5384615384615384,0.5714285714285714
2.2215802958248787,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,3,368,0.0,1.0,0.5
93.71328210674255,-0.0999999999999999,0.0999999999999999,0.1999999999999999,26,363,0.0,0.8461538461538461,0.5
18.119274136679,0.0,0.0,0.0,4,1,0.0,1.0,0.5
-37.75876262954512,0.0999999999999999,-0.1999999999999999,-0.1999999999999999,-10,-366,0.0,0.5,0.6
15.897693840854116,0.5,0.5,0.5,-1,-1,0.0,0.5,0.0
0.187234058312697,0.8,0.4,0.3636363636363636,-10,0,0.0,0.5,0.5
-18.473291059724488,0.0,0.0,0.0,-1,0,0.0,1.0,1.0
15.99975625726438,0.0,0.0,0.0,-1,0,0.0,0.5,0.0
-69.46398352507936,0.0,0.0,-0.0666666666666666,-15,0,0.0,0.8,0.5384615384615384
-18.017211720268733,0.4,0.4,0.4,-4,0,0.0,1.0,0.0
